sessionId;kwhTotal;startTime;endTime;chargeTimeHrs;userId
2388384;6.49;17;19;2.093055556;14260257
5967977;6.82;15;18;3.951111111;14260257
8726260;1.8;16;19;2.933611111;10427670
1006672;1.65;16;20;3.9125;10427670
8864167;3.26;16;20;3.976111111;10427670
1303122;5.05;17;20;3.090833333;10427670
9709457;2.31;16;20;3.832222222;10427670
6881589;5.37;11;15;3.484444444;10427670
9443273;3.79;16;20;3.442777778;10427670
1865681;0;19;19;0.018888889;10427670
5159998;3.78;17;20;3.384444444;10427670
7155296;0;19;19;0.028888889;10427670
7688636;0;19;19;0.023055556;10427670
4539977;6.41;16;19;3.157222222;93202560
5953732;6.98;16;19;2.8875;93202560
8769571;6.34;16;19;3.463055556;93202560
8390683;6.39;16;19;3.454722222;93202560
4233876;3.85;16;19;3.435;93202560
5719391;6.17;16;19;3.713888889;93202560
4661539;6.02;16;19;3.561388889;93202560
3110521;5.67;16;19;3.567777778;93202560
2818069;5.85;16;19;3.528611111;93202560
7403755;4.4;16;19;2.973055556;93202560
1458159;7.02;16;19;3.83;93202560
5230784;6.42;16;19;3.330555556;93202560
6925779;6.29;15;18;3.083333333;93202560
9186379;5.42;15;19;3.819444444;93202560
8125959;6.14;16;19;3.259444444;93202560
2000558;6.9;16;19;3.437777778;93202560
9543616;6.84;16;20;3.761111111;93202560
7103437;5.95;15;19;4.052222222;93202560
7715090;4.52;17;20;2.722222222;93202560
9488108;7.3;15;18;2.733611111;93202560
5519129;6.16;15;18;3.006388889;93202560
4049084;5.19;16;20;3.8425;93202560
3071552;6.78;18;20;2.200277778;93202560
3362828;6.65;16;20;3.756666667;93202560
3454274;6.29;16;20;3.592777778;93202560
2013587;6.88;16;20;3.372222222;93202560
8334056;6.49;16;20;3.598055556;93202560
1761720;6.53;16;20;3.758333333;93202560
3219522;6.5;16;20;3.766944444;93202560
8218629;6.86;16;20;3.604722222;93202560
2819350;6.9;16;20;3.880555556;93202560
8809248;6.86;16;20;3.663333333;93202560
6554519;6.78;16;20;3.806666667;93202560
3819343;6.37;16;19;2.847777778;93202560
6474317;6.56;16;20;3.363055556;93202560
7261304;6.16;16;20;3.574166667;93202560
7345157;6.85;16;20;3.948055556;93202560
9275657;6.95;16;20;3.652777778;93202560
6522116;6.97;20;22;2.306666667;24408549
1046589;6.93;11;14;2.731388889;24408549
9642456;6.93;15;18;2.413333333;24408549
8904957;7.04;11;13;2.394444444;24408549
8378101;7.07;17;21;3.802777778;24408549
5712185;6.96;11;13;2.908055556;24408549
2868907;6.92;11;15;3.486111111;24408549
1897796;7.18;11;14;3.019166667;24408549
8689017;7.04;10;13;2.452222222;24408549
9373778;7.12;11;15;3.455277778;24408549
2301662;7.03;11;14;3.293333333;24408549
5518484;7.12;11;13;2.545;24408549
5429829;7.02;11;13;2.563888889;24408549
5696301;7.12;11;14;3.166111111;24408549
7197817;7.01;11;14;3.0475;24408549
5539345;6.9;11;14;3.786944444;24408549
6017206;6.96;11;13;2.648333333;24408549
6736384;7.04;11;13;2.568055556;24408549
2112699;6.92;11;15;3.857222222;24408549
9168058;7.05;11;15;3.947222222;24408549
2241581;7;11;14;3.289444444;24408549
8024467;7.08;16;19;2.586111111;24408549
2233925;7.01;11;14;2.983333333;24408549
6169235;6.98;11;13;2.624722222;24408549
3300817;6.94;11;13;2.506388889;24408549
3720078;6.98;19;22;3.066944444;24408549
5102032;7.04;11;14;3.451666667;24408549
6650991;6.93;11;15;3.886388889;24408549
2088516;7.18;11;15;4.071666667;24408549
8565689;7.08;11;15;3.946388889;24408549
7828231;6.87;11;15;4.217777778;24408549
1537212;7.01;11;14;3.359166667;24408549
4014400;6.91;11;14;3.8525;24408549
5181950;0;11;13;2.002777778;24408549
5335068;6.97;18;21;2.597777778;24408549
3831578;6.98;11;14;3.586111111;24408549
4234253;6.96;10;13;2.485555556;24408549
7661889;0;11;11;0.0225;24408549
6266049;6.98;11;14;3.490555556;24408549
1048732;6.98;11;13;2.875555556;24408549
3720333;6.89;11;14;3.383888889;24408549
9512301;7;11;15;3.813888889;24408549
4151013;7.08;16;20;3.245;17969193
1554082;7.14;13;16;3.070833333;13066218
1218286;6.89;13;16;3.098888889;13066218
7039116;5.52;13;16;3.253888889;13066218
2716166;1.44;19;21;2.017777778;13066218
2472287;6.56;13;17;3.563611111;13066218
8841787;7.04;15;18;3.107222222;13066218
2523387;2.35;20;21;1.762222222;13066218
9209311;6.24;14;16;2.671388889;13066218
9668688;6.62;12;15;3.284722222;13066218
7395776;1.89;19;21;2.115;13066218
5925447;5.06;16;18;1.776666667;13066218
2268810;5.69;18;21;2.672222222;13066218
8244607;6.64;17;21;3.521111111;13066218
2712129;6.03;15;17;2.188611111;13066218
3224630;6.24;18;21;2.509444444;13066218
8592653;6.91;13;16;2.928888889;13066218
2504840;6.88;18;21;2.514722222;13066218
2823940;4.56;14;16;1.513888889;13066218
6586643;4.83;16;19;3.1675;13066218
3131767;5.78;15;17;2.298611111;13066218
6282495;6.98;16;19;3.279166667;13066218
7248270;5.3;17;19;1.855555556;13066218
9059619;5.11;12;17;4.808055556;13066218
9340773;4.64;13;16;3.133055556;13066218
2175377;6.28;13;17;3.869722222;13066218
3611859;5.2;13;16;3.494722222;13066218
6364657;2.23;17;17;0.746388889;13066218
6772843;6.85;13;16;2.939722222;13066218
7515328;0.69;20;20;0.343055556;13066218
4978709;4.65;11;13;1.913055556;13066218
1136047;5.12;12;16;3.898333333;13066218
9156731;5.3;12;15;2.380555556;13066218
2959836;2.46;19;21;1.685555556;13066218
1733794;5.57;13;15;2.052777778;13066218
8480458;1.7;19;21;1.751666667;13066218
5202549;8.98;13;15;2.1475;90546786
6685848;14.08;15;18;3.131111111;90546786
6627282;13.36;15;18;3.306666667;90546786
4193203;9.87;16;19;3.281666667;90546786
1327161;10.83;16;20;3.940555556;90546786
8400528;0.98;19;19;0.324166667;90546786
5791017;8.87;19;21;1.535555556;90546786
2108240;11.87;14;17;3.465833333;90546786
5007810;13.08;12;15;3.281388889;90546786
9662307;9.84;19;21;2.056111111;90546786
4073865;16.94;10;13;3.056666667;90546786
7839278;6.41;19;22;2.320277778;41222907
7416493;6.68;19;22;2.518055556;41222907
8035603;6.37;18;21;2.217222222;41222907
7908645;6.87;19;21;2.454722222;41222907
6191635;6.56;19;21;2.282777778;41222907
4314774;6.88;19;22;2.937222222;41222907
6320912;4.33;16;19;2.189166667;41222907
8399189;4.88;19;22;3.585;95411349
9994024;4.96;14;16;1.855833333;95411349
4825341;4.93;12;15;2.632222222;95411349
8830535;4.26;20;22;2.077222222;95411349
9154269;4.75;19;21;2.320833333;95411349
8284661;4.15;12;14;1.609444444;95411349
6922089;2.82;17;18;1.786388889;95411349
6415574;3.94;17;21;3.85;95411349
1122699;5.35;12;16;3.901111111;95411349
5140342;5.64;18;22;3.480277778;95411349
3092643;4.46;12;16;3.857222222;95411349
5174522;4.29;12;15;3.285277778;95411349
4859395;4.2;12;16;3.448611111;95411349
4549477;4.69;12;16;3.843055556;95411349
2110378;4.9;12;15;2.715555556;95411349
6241811;6.9;16;20;3.738333333;95411349
8972874;1.78;20;22;1.507777778;95411349
3499981;4.74;11;14;2.394444444;95411349
3558274;6.93;17;21;3.744444444;75009330
2489176;6.67;12;16;4.161388889;75009330
2285001;6.49;18;21;3.54;75009330
1114230;6.88;11;14;3.7775;75009330
4061039;6.7;15;21;5.812222222;75009330
7979793;7.07;14;18;4.112222222;83573325
3633534;5.36;19;21;1.699722222;83573325
1573336;6.33;16;19;3.1425;39241917
3722326;6.17;16;18;2.122222222;39241917
5547420;4.86;18;19;1.563611111;39241917
3660474;5.36;18;19;1.711666667;39241917
1557112;6.23;16;19;3.540833333;39241917
2066807;6.58;17;18;0.485833333;39241917
6239460;3.54;18;19;1.099444444;39241917
5490304;1.5;18;20;1.506111111;14996520
6393625;1.64;14;15;0.647222222;14996520
3235808;4.33;18;20;1.933888889;14996520
9982088;3.5;16;18;1.519166667;14996520
3431828;5.42;16;20;3.494444444;14996520
8981271;5.58;16;20;3.427222222;14996520
1781196;6.94;11;15;4.366111111;14996520
6132224;0.11;18;20;1.919444444;59574735
8587381;0.02;16;17;0.447222222;59574735
3510363;0.08;19;20;1.691111111;59574735
9145545;0.06;18;20;1.334166667;59574735
7948311;6.73;16;20;3.464166667;59574735
8045573;6.56;16;20;3.467222222;59574735
7021565;6.74;16;19;3.463888889;59574735
3758092;6.86;16;19;2.971388889;59574735
5858374;6.07;16;20;3.495555556;32070852
2586645;5.74;11;13;2.202777778;58023207
7860608;6.95;16;19;2.983611111;26098875
